fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
1997-12-31,2012-03-30,-5256012,877475,,,-5.989927918174307,
1998-12-31,2012-03-30,-1867348,1580034,,,-1.181840390776401,
1999-12-31,2012-03-30,-3066388,100548,,,-30.49675776743446,
2000-12-31,2012-03-30,-10753871,5340631,,,-2.013595584491795,
2001-12-31,2012-03-30,-15392618,2329208,,,-6.608520149338315,
2002-12-31,2012-03-30,-11871668,-4374976,,,2.713538999985371,
2003-12-31,2012-03-30,-6009283,-3907307,,,1.537960288249682,
2004-12-31,2012-03-30,-1096683,-6967944,,,0.15738975514154535,
2005-12-31,2012-03-30,-3665596,-9760207,,,0.37556539528311234,
2006-12-31,2012-03-30,-7671580,2363005,,,-3.24653566116026,
2007-12-31,2012-03-30,-3350754,-104296,,,32.12734908337808,
2008-12-31,2012-03-30,-3017890,2359481,,,-1.2790482313695257,
2009-12-31,2012-03-30,-2736715,1267715,,,-2.158777801004169,
2010-12-31,2012-03-30,-2908865,-484581,,,6.002845757468823,
2011-12-31,2012-03-30,-84146919,318343,,,-264.3278444947745,
2012-12-31,2013-04-03,-87810425,-11625145,,,7.553490730653252,
2013-12-31,2014-03-31,-92488220,-14265547,,,6.483327978941151,
2014-12-31,2015-03-31,-9321672,3963183,,,-2.3520670128025882,
2015-12-31,2016-03-09,-8131738,8210587,-0.08,,-0.9903966671323257,
2016-12-31,2017-03-03,-11938875,-474088,,,25.182824707649214,
2017-12-31,2018-03-08,-8460799,10262835,,,-0.8244114808432563,
2018-12-31,2019-03-07,-17211179,16934600,,,-1.016332183813022,
2019-12-31,2020-03-05,-19265644,3418042,-0.6,,-5.6364561933411,
2020-12-31,2021-03-09,-7837188,79215579,-0.2,,-0.09893493298837089,
2021-12-31,2022-03-10,-24558648,62578197,-0.57,,-0.3924473567047641,
2022-12-31,2023-03-09,-32812583,35374973,-0.75,,-0.9275648917103061,
2023-12-31,2024-03-15,-28507394,23275163,-0.64,,-1.2247988982934297,
2024-12-31,2025-03-31,-20718957,11106936,-0.38,,-1.8654070753626382,
2025-12-31,2026-03-30,-8198000,5903000,-0.13,,-1.3887853633745553,
