fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2014-06-30,2015-09-18,-2919,7081,,,-0.4122299110295156,
2015-06-30,2015-09-18,-67590,-45509,,,1.4852007295260279,
2014-12-31,2016-02-19,-18885000,7913000,,,-2.3865790471376216,
2015-12-31,2016-02-19,-29877000,-9697000,,,3.08105599670001,
2016-12-31,2017-02-23,-43930000,-4877000,,,9.007586631125692,
2017-12-31,2018-03-13,-59101000,7267000,,,-8.132792073758084,
2018-12-31,2019-03-15,-93971000,71261000,,,-1.3186876412062698,
2019-12-31,2020-03-16,-115549000,-8649000,-0.61,,13.359810382703202,
2020-12-31,2021-03-05,-175168000,-144083000,-0.77,,1.215743703282136,
2021-12-31,2022-03-01,-302474000,-185535000,-0.72,,1.6302800010779637,
2022-12-31,2023-03-16,142119000,-2576000,-0.11,,-55.170419254658384,
2023-12-31,2024-03-01,-60392000,35796000,-0.11,,-1.6871158788691474,
2024-12-31,2025-03-03,-78616000,-16555000,-0.12,,4.748776804590758,
2025-12-31,2026-03-02,-69113000,61046000,-1.66,,-1.1321462503685744,
