fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-02-28,13972000,51821000,0.64,,0.26962042415237064,
2010-12-31,2012-02-28,4154000,56791000,0.18,,0.07314539275589442,
2011-12-31,2012-02-28,6944000,120915000,0.29,,0.05742877227804656,
2012-12-31,2013-03-01,7645000,132196000,0.28,,0.057830796695815305,
2013-12-31,2014-03-04,8418000,149433000,0.3,,0.05633293850755857,
2014-12-31,2015-02-27,10394000,167859000,0.37,,0.061921017044066745,
2015-12-31,2016-02-26,8621000,280320000,0.28,,0.03075413812785388,
2016-12-31,2017-02-27,3755000,286108000,0.12,,0.01312441455674081,
2017-12-31,2018-02-26,10004000,300170000,0.31,,0.033327780924142986,
2018-12-31,2019-02-25,32217000,318947000,1.0,,0.10101051271841403,
2019-12-31,2020-02-26,15770000,338168000,0.49,,0.04663362589009013,
2020-12-31,2021-02-26,14091000,334062000,0.44,,0.04218079278696769,
2021-12-31,2022-02-28,5845000,339019000,0.18,,0.017240921600264292,
2022-12-31,2023-02-28,12091000,334064000,0.39,,0.03619366348963073,
2023-12-31,2024-02-26,15213000,340752000,0.5,,0.04464537258768841,
2024-12-31,2025-02-28,20007000,359355000,0.66,,0.05567475059481571,
2025-12-31,2026-02-27,18342000,354023000,0.61,,0.051810193123045675,
